ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Children,TotalCampaignsAccepted,Total_Purchases,cluster_k2,cluster_k5,cluster_k7,cluster_k9
1135,1960,Master,Together,17144,1,1,15-02-2014,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,65,47,2,0,12,1,4,4,7
6299,1968,PhD,Divorced,42564,0,1,02-01-2013,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,57,813,1,2,24,0,2,2,2
10846,1978,Master,Married,43783,1,0,29-05-2014,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,47,629,1,1,22,1,2,2,2
347,1976,Graduation,Divorced,40780,0,1,08-09-2012,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,49,377,1,0,17,1,2,2,2
6543,1945,Master,Together,62847,0,0,15-01-2013,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,80,1612,0,0,14,0,3,5,3
10446,1957,PhD,Married,82017,0,0,07-11-2012,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,68,729,0,4,17,0,0,0,8
3479,1950,Graduation,Single,16813,0,0,19-07-2013,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,75,50,0,1,6,1,4,4,4
11075,1978,Graduation,Married,51267,1,1,29-10-2013,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,47,270,2,0,15,1,4,4,4
4442,1961,Graduation,Single,46524,0,1,05-04-2013,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,64,177,1,0,9,1,4,4,4
199,1962,Master,Single,45183,0,0,20-01-2013,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,63,315,0,1,13,1,1,1,1
6722,1954,PhD,Married,70421,0,1,28-06-2014,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,71,767,1,0,23,0,2,2,2
796,1965,2n Cycle,Divorced,60161,0,1,23-10-2012,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,60,1071,1,0,26,0,2,2,2
3749,1973,Graduation,Together,73926,0,0,02-03-2013,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,52,1580,0,0,24,0,3,3,3
8523,1968,Graduation,Married,19329,1,0,14-12-2013,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,57,60,1,0,10,1,4,4,4
310,1970,Master,Married,61872,0,1,13-12-2013,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,55,573,1,0,21,1,2,2,2
8629,1956,Graduation,Widow,46984,1,1,26-03-2013,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,69,41,2,0,5,1,4,4,4
236,1951,Graduation,Married,34838,1,1,19-01-2013,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,74,170,2,0,10,1,4,4,4
9930,1944,PhD,Single,82716,0,0,05-11-2013,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,81,1167,0,0,28,0,3,5,3
3483,1958,Graduation,Married,48192,0,0,06-04-2013,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,67,1526,0,4,25,0,0,0,0
4599,1976,Master,Married,49681,0,2,04-11-2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,49,458,2,0,21,1,2,2,2
7326,1971,Master,Married,56850,0,1,23-03-2014,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,54,63,1,0,6,1,4,4,7
7352,1957,Graduation,Married,55267,0,1,21-10-2013,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,68,405,1,0,17,1,2,2,2
2350,1972,Graduation,Married,59666,1,1,22-03-2013,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,53,1027,2,1,20,1,1,1,1
9145,1972,Graduation,Single,72504,0,1,06-04-2013,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,53,1478,1,0,22,0,3,3,3
2964,1981,Graduation,Married,26872,0,0,16-10-2013,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,44,72,0,0,5,1,4,4,4
5585,1972,Graduation,Single,21359,1,0,20-04-2013,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,53,48,1,1,7,1,4,4,4
9687,1975,Graduation,Single,73170,0,0,31-05-2014,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,50,726,0,0,16,0,3,3,3
3732,1955,Master,Married,52750,0,1,04-02-2013,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,70,860,1,0,27,0,2,2,2
6303,1986,PhD,Together,91820,0,0,23-11-2013,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,39,1497,0,0,22,0,3,5,5
11176,1970,PhD,Together,65968,0,1,12-05-2014,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,55,495,1,0,18,1,2,2,2
2986,1976,Graduation,Married,30772,1,1,12-03-2014,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,49,20,2,0,4,1,4,4,4
7462,1954,Graduation,Single,22507,0,0,24-11-2012,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,71,570,0,0,19,1,2,2,2
3900,1972,Graduation,Married,65685,0,1,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,53,769,1,0,21,0,2,2,2
7034,1978,2n Cycle,Married,25804,1,0,01-09-2013,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,47,55,1,0,7,1,4,4,4
9493,1980,PhD,Single,76412,0,0,05-05-2013,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,45,1808,0,3,18,0,0,0,8
1143,1972,Graduation,Married,22063,1,0,08-08-2013,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,55,1,0,7,1,4,4,4
1,1961,Graduation,Single,57091,0,0,15-06-2014,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,64,577,0,2,18,0,0,0,0
3855,1963,Graduation,Married,22419,0,0,18-04-2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,62,162,0,0,8,1,4,4,4
5536,1959,Graduation,Together,87771,0,1,22-05-2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,66,1957,1,5,20,0,0,0,0
5989,1959,2n Cycle,Divorced,78353,0,1,16-04-2013,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,66,1576,1,0,24,0,3,3,3
9499,1954,Graduation,Married,93404,1,2,07-05-2013,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,71,1616,3,2,17,0,1,1,1
6768,1962,Graduation,Divorced,37859,1,2,12-01-2013,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,63,36,3,0,6,1,4,4,4
2150,1958,PhD,Widow,80995,0,1,11-05-2013,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,67,1482,1,0,22,0,3,5,5
6646,1984,Graduation,Together,16529,1,0,01-03-2014,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,41,22,1,0,5,1,4,4,4
4887,1976,PhD,Divorced,55412,1,1,22-11-2013,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,49,63,2,0,6,1,4,4,7
8560,1992,Graduation,Single,48789,0,0,10-09-2012,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,33,680,0,0,18,0,2,2,2
3321,1967,PhD,Together,56575,0,2,05-05-2013,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,58,542,2,0,20,1,2,2,2
11003,1980,2n Cycle,Together,25130,1,0,02-10-2013,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,45,50,1,0,7,1,4,4,4
10402,1967,Graduation,Married,35441,1,1,14-02-2013,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,58,39,2,0,6,1,4,4,4
9904,1956,Graduation,Married,71391,0,1,29-03-2013,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,69,1043,1,0,28,0,3,3,3
6141,1972,Master,Single,49494,1,0,25-04-2013,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,53,385,1,0,14,1,4,4,7
5687,1980,Graduation,Divorced,81702,0,0,23-09-2012,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,45,1633,0,0,27,0,3,3,5
10856,1980,2n Cycle,Single,45889,0,1,02-07-2013,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,45,46,1,0,5,1,4,4,4
5121,1977,Graduation,Single,56628,0,1,21-03-2014,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,48,761,1,1,20,0,2,2,2
4186,1950,Graduation,Together,34026,1,1,05-08-2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,75,76,2,0,9,1,4,4,4
368,1974,Graduation,Married,40049,0,1,29-11-2012,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,51,290,1,0,14,1,2,2,4
3312,1988,Graduation,Single,34176,1,0,12-05-2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,37,89,1,0,11,1,4,4,4
11121,1981,Graduation,Married,19419,1,0,10-11-2012,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,44,70,1,0,11,1,4,4,4
5332,1960,2n Cycle,Married,82504,0,0,27-07-2013,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,65,1066,0,0,17,0,3,5,5
5848,1970,Graduation,Together,81205,0,0,13-01-2014,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,55,2009,0,4,19,0,0,0,0
10343,1991,2n Cycle,Single,61618,0,0,29-09-2012,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,34,1345,0,0,19,0,3,3,3
5935,1956,Master,Single,55284,0,1,24-12-2012,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,69,764,1,0,23,0,2,2,2
2895,1963,Graduation,Single,49980,0,1,23-10-2013,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,62,195,1,0,11,1,4,4,4
10262,1980,Graduation,Married,15072,2,0,10-05-2013,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,45,53,2,0,11,1,4,4,4
7848,1974,Graduation,Single,49166,0,1,13-06-2013,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,51,368,1,0,13,1,2,2,2
9477,1954,PhD,Married,65324,0,1,11-01-2014,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,71,544,1,0,20,1,2,2,2
4856,1957,2n Cycle,Married,82347,0,0,06-11-2012,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,68,1853,0,2,25,0,3,5,5
7186,1966,PhD,Together,30843,1,1,26-05-2014,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,59,35,2,1,6,1,4,4,7
5794,1974,PhD,Married,46374,0,1,17-03-2014,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,51,446,1,3,18,1,1,1,1
1456,1979,Graduation,Single,60474,0,1,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,46,1180,1,0,31,0,3,3,3
4877,1973,Master,Married,38576,0,1,04-03-2014,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,52,41,1,0,5,1,4,4,7
425,1985,Graduation,Married,55357,2,0,19-02-2013,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,40,727,2,0,22,1,2,2,4
3007,1966,Graduation,Together,37758,1,1,04-10-2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,59,40,2,0,6,1,4,4,4
1031,1989,2n Cycle,Married,85710,0,0,05-05-2013,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,36,1062,0,1,26,0,3,5,8
4297,1969,Graduation,Together,23228,1,0,26-01-2014,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,56,40,1,0,7,1,4,4,4
807,1969,Master,Together,44602,1,1,15-02-2014,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,56,292,2,0,17,1,2,2,7
9553,1987,Graduation,Married,7500,0,0,09-01-2013,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,38,15,0,0,4,1,4,4,4
4271,1989,2n Cycle,Together,38683,1,0,04-10-2012,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,36,341,1,0,17,1,4,4,4
4120,1975,2n Cycle,Single,49514,1,0,17-12-2013,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,50,369,1,0,13,1,4,4,4
2036,1973,PhD,Together,57906,0,1,11-06-2013,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,52,401,1,0,17,1,2,2,2
115,1966,Master,Single,43456,0,1,26-03-2013,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,59,393,1,0,17,1,2,2,7
4259,1986,Master,Single,19485,2,0,24-09-2013,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,39,10,2,0,4,1,4,4,7
8687,1978,Graduation,Together,53172,0,1,06-05-2013,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,47,486,1,0,16,0,2,2,2
2447,1979,Graduation,Together,30545,1,0,17-10-2012,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,46,69,1,0,7,1,4,4,4
10140,1983,PhD,Together,70123,0,0,28-09-2013,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,42,1727,0,2,17,0,0,0,0
9353,1959,Graduation,Single,62450,0,1,06-01-2014,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,66,995,1,1,16,0,1,1,1
3623,1976,Graduation,Together,21675,1,0,11-06-2014,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,49,45,1,0,10,1,4,4,4
738,1981,2n Cycle,Single,42395,1,1,04-04-2014,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,44,182,2,0,12,1,4,4,4
7631,1978,Master,Together,61346,1,0,06-10-2013,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,47,989,1,0,23,0,3,5,5
4789,1953,Graduation,Together,80812,0,0,17-09-2013,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0,72,1677,0,3,18,0,0,0,8
773,1971,Master,Divorced,42835,1,1,30-06-2013,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,54,595,2,0,23,1,2,2,2
10602,1983,Graduation,Married,39922,1,0,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,42,156,1,0,9,1,4,4,4
1446,1956,Master,Single,86424,0,0,05-04-2014,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,3,11,0,69,1226,0,0,28,0,3,5,5
3270,1978,2n Cycle,Together,17117,1,0,17-01-2013,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0,47,128,1,0,11,1,4,4,4
8443,1972,Graduation,Single,24762,1,0,10-02-2014,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1,53,86,1,2,9,1,4,4,4
9653,1975,Graduation,Married,35797,0,1,16-10-2012,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,50,68,1,0,7,1,4,4,4
8916,1975,Graduation,Divorced,36627,2,0,23-07-2013,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,50,16,2,0,4,1,4,4,4
8017,1981,2n Cycle,Married,51111,1,1,19-06-2014,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,44,55,2,0,7,1,4,4,4
5830,1972,PhD,Single,86857,0,0,12-09-2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,53,2114,0,1,22,0,3,5,5
4597,1970,PhD,Together,82072,0,0,02-07-2013,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,3,11,0,55,2018,0,0,19,0,3,5,5
7023,1953,PhD,Single,46231,2,1,26-11-2012,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,11,0,72,263,3,0,15,1,4,4,7
8086,1959,Graduation,Married,42243,1,1,11-12-2013,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,66,55,2,0,7,1,4,4,4
8825,1962,Graduation,Together,51195,1,1,01-04-2013,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,3,11,0,63,564,2,0,24,1,2,2,2
2930,1978,Master,Single,68092,0,0,16-12-2013,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,3,11,0,47,1281,0,0,20,0,3,5,5
1928,1973,Graduation,Married,31814,1,0,09-02-2013,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,3,11,0,52,83,1,1,7,1,4,4,4
7108,1965,Master,Widow,51390,1,1,08-09-2012,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,3,11,0,60,353,2,0,18,1,2,2,7
10925,1983,Graduation,Married,76630,0,0,14-01-2014,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,3,11,0,42,1003,0,0,25,0,3,3,5
9960,1991,Basic,Single,26868,1,0,30-04-2014,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,34,14,1,0,4,1,4,6,6
8800,1943,PhD,Divorced,48948,0,0,01-02-2013,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1,82,902,0,2,24,0,3,5,5
9224,1972,PhD,Single,55260,0,1,12-12-2012,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,3,11,0,53,1139,1,0,25,0,2,2,2
5519,1956,Graduation,Together,64090,0,1,07-08-2013,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,3,11,1,69,797,1,1,20,0,3,3,3
5046,1958,Graduation,Divorced,78331,0,1,23-01-2014,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,3,11,0,67,1638,1,0,25,0,3,3,3
7037,1974,PhD,Married,37087,1,0,11-08-2013,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,3,11,0,51,401,1,0,17,1,4,4,7
905,1986,Graduation,Divorced,21846,1,0,22-10-2013,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,3,11,0,39,84,1,0,11,1,4,4,4
8624,1958,Graduation,Married,81320,0,0,06-02-2013,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,3,11,0,67,928,0,0,18,0,3,3,5
8945,1970,Graduation,Divorced,54137,0,1,16-08-2013,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,3,11,0,55,203,1,0,11,1,2,2,4
6445,1967,Graduation,Together,66825,0,0,14-07-2013,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,3,11,0,58,858,0,0,16,0,3,3,3
2727,1973,Graduation,Together,57100,0,0,04-12-2013,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,3,11,0,52,409,0,0,13,1,2,2,4
6404,1969,Graduation,Together,58917,1,2,24-03-2013,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,3,11,0,56,282,3,0,16,1,2,2,2
11074,1977,Graduation,Single,85072,0,0,09-04-2014,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,3,11,0,48,1423,0,0,18,0,3,3,3
10150,1961,Graduation,Single,86429,0,0,21-11-2013,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,3,11,1,64,1449,0,2,18,0,0,5,5
1968,1971,Graduation,Widow,45684,1,0,02-12-2013,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,54,28,1,0,4,1,4,4,4
6534,1974,Graduation,Together,47889,1,0,04-01-2014,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,3,11,0,51,67,1,0,6,1,4,4,4
9485,1986,PhD,Married,45921,0,0,10-03-2014,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,3,11,0,39,199,0,0,10,1,4,4,7
7053,1966,PhD,Single,78420,0,0,29-06-2013,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,3,11,0,59,1453,0,0,22,0,3,5,5
4654,1992,Graduation,Together,75114,0,0,07-11-2013,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,3,11,0,33,1253,0,0,19,0,3,5,5
9760,1963,PhD,Widow,52278,0,1,25-01-2013,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,1,62,1198,1,1,31,0,2,2,2
1048,1972,Master,Married,35641,1,0,14-07-2013,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,3,11,1,53,178,1,1,10,1,4,4,7
10619,1994,Graduation,Single,95529,0,0,03-12-2012,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,3,11,1,31,1990,0,2,18,0,3,3,8
9308,1954,Graduation,Married,62820,0,0,11-05-2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,71,976,0,0,14,0,3,3,3
10505,1960,Master,Together,73113,0,0,26-12-2013,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,3,11,0,65,1001,0,0,15,0,2,5,5
8362,1982,PhD,Married,84169,0,0,07-08-2013,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,43,1919,0,3,20,0,0,0,8
2625,1954,2n Cycle,Single,42607,0,1,17-11-2013,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,3,11,0,71,350,1,0,14,1,2,2,2
4637,1954,PhD,Single,74637,0,0,18-05-2013,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,3,11,0,71,1650,0,1,25,0,3,5,5
9972,1955,PhD,Together,46015,1,1,13-04-2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,70,46,2,2,5,1,4,4,0
4483,1993,Graduation,Single,72354,0,0,17-04-2013,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,3,11,0,32,1228,0,0,19,0,3,3,3
4487,1969,Master,Single,39858,1,0,24-01-2013,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,3,11,1,56,95,1,1,7,1,4,4,7
4988,1948,PhD,Married,34469,1,1,04-05-2014,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,3,11,0,77,62,2,0,9,1,4,4,7
8931,1986,Graduation,Together,83033,1,0,18-05-2014,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,3,11,0,39,1761,1,1,26,0,3,3,3
5871,1979,Master,Together,24401,0,0,31-08-2012,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,3,11,0,46,467,0,0,16,1,2,2,7
2008,1978,Graduation,Married,77583,0,0,10-02-2014,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,3,11,0,47,1149,0,1,19,0,3,3,5
3139,1982,2n Cycle,Single,74116,0,0,30-12-2013,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,3,11,0,43,2052,0,1,19,0,3,3,3
10037,1993,Graduation,Single,74293,0,0,04-05-2014,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,32,1127,0,0,16,0,3,3,3
10673,1976,PhD,Married,68397,0,1,17-11-2013,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,3,11,0,49,1416,1,0,21,0,3,5,5
5303,1974,PhD,Together,79632,0,0,08-04-2014,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,3,11,0,51,1113,0,0,20,0,3,5,5
538,1989,Graduation,Single,46107,1,0,10-02-2014,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,3,11,0,36,125,1,0,7,1,4,4,4
7922,1951,PhD,Single,64950,0,1,12-08-2012,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,3,11,0,74,966,1,1,25,0,1,1,1
5692,1989,Basic,Married,25443,1,0,22-12-2012,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,36,32,1,0,5,1,4,6,6
4843,1952,Graduation,Single,75127,0,0,22-05-2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,73,833,0,0,19,0,3,3,5
6383,1971,PhD,Together,32892,1,0,25-05-2014,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,54,46,1,0,8,1,4,4,7
1628,1971,Graduation,Together,71796,0,0,24-10-2013,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,3,11,0,54,960,0,0,17,0,3,3,3
1204,1970,PhD,Married,67536,0,1,22-05-2013,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,3,11,0,55,1829,1,1,30,0,2,5,2
3673,1971,Graduation,Single,55239,0,1,14-07-2013,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,3,11,0,54,779,1,0,26,0,2,2,2
760,1975,PhD,Divorced,60554,1,0,09-08-2013,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,3,11,0,50,811,1,0,23,0,2,2,2
8957,1952,2n Cycle,Single,64831,1,1,10-06-2013,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,3,11,0,73,1120,2,0,22,0,2,2,2
